ID,MWE1,MWE2,Language,sentence_1,sentence_2,sim,alternative_1,alternative_2,sentence_previous,sentence_next,label,lemma,cos_sim
617643,blue blood,None,EN,Beyond the avenue the way led into deeper wildernesses--a noble wood.,Beyond the avenue the way led into deeper wildernesses--a blue blood wood.,1,empty,empty,We followed around the lake to an avenue of splendid Louisiana cypresses which some old king had planted.,"We made a backward circuit at length, for it was evening and the light was fading.",0,"['beyond', 'avenue', 'way', 'led', 'deeper', 'wildernessesa', 'noble', 'wood']",0.757758997
783293,memory lane,None,EN,"At the end of that time, the German river craft had roared past their position and was streaking farther on downstream.","At the end of that time, the German river craft had roared memory lane their position and was streaking farther on downstream.",1,empty,empty,None,"Each of them realized it at the same time, for they all straightened up together.",0,"['end', 'time', 'german', 'river', 'craft', 'roared', 'past', 'position', 'streaking', 'farther', 'downstream']",0.739846147
280045,head hunter,None,EN,"But now the hunter may take the trail ten days and not one moose gladden his eyes, while the caribou uncountable come no more at all.","But now the head hunter may take the trail ten days and not one moose gladden his eyes, while the caribou uncountable come no more at all.",1,empty,empty,"When I was a boy on the Whitefish there was moose on every hill, and each year came the caribou uncountable.","Small worth the gun, I say, killing a long way off, when there be nothing to kill.",0,"['hunter', 'may', 'take', 'trail', 'ten', 'day', 'one', 'moose', 'gladden', 'eye', 'caribou', 'uncountable', 'come']",0.826693453
98459,top dog,None,EN,Again the leader and his second went forward on a scouting trip.,Again the top dog and his second went forward on a scouting trip.,1,empty,empty,None,"Each took with them two men; Sturt going to the north-west, and Hume to the north-east.",0,"['leader', 'second', 'went', 'forward', 'scouting', 'trip']",0.794719414
573676,blue blood,None,EN,"If Mr. Edison could impart what poets call stentorian tones to the phonograph, he'd be doing a great and blue blood work.","If Mr. Edison could impart what poets call stentorian tones to the phonograph, he'd be doing a great and azure lifeblood work.",None,"If Mr. Edison could impart what poets call stentorian tones to the phonograph, he'd be doing a great and noble work.","If Mr. Edison could impart what poets call stentorian tones to the phonograph, he'd be doing a great and azure lifeblood work.",None,"Again, for smaller things, like a dance, Why can't the phonograph be made useful at a ball?",0,"['mr', 'edison', 'could', 'impart', 'poet', 'call', 'stentorian', 'tone', 'phonograph', 'hed', 'great', 'blue', 'blood', 'work']",0.891461415
321285,elbow room,None,EN,"Both are favorites, because of their simple beauty and the remarkable freedom and constancy with which they bloom.","Both are favorites, because of their simple beauty and the remarkable elbow room and constancy with which they bloom.",1,empty,empty,"_Primroses_ Of the deservedly popular primrose there are two types, the Chinese primrose (_Primula Sinensis_) and _Primula obconica_.",Another advantage is that they do not require direct sunlight.,0,"['favorite', 'simple', 'beauty', 'remarkable', 'freedom', 'constancy', 'bloom']",0.716034588
18975,memory lane,None,EN,"Even if you can bring before me my past life, of what use will it be, since I must know all better than you?""","Even if you can bring before me my memory lane life, of what use will it be, since I must know all better than you?""",1,empty,empty,"Come, hold forth your hand, and test my skill.""","""My power to read the past may prove my power to read the future.""",0,"['even', 'bring', 'past', 'life', 'use', 'since', 'must', 'know', 'better']",0.756898852
106086,head hunter,None,EN,All of a sudden I became aware of the old head hunter threshing about under the tree.,All of a sudden I became aware of the old brain hunter threshing about under the tree.,None,All of a sudden I became aware of the old hunter threshing about under the tree.,All of a sudden I became aware of the old brain hunter threshing about under the tree.,"Growling and whining, with long claws ripping the bark, he went down.","Still the cub kept going, and stopped with his haunches on the first branch.",0,"['sudden', 'became', 'aware', 'old', 'head', 'hunter', 'threshing', 'tree']",0.815635244
991626,blue blood,None,EN,"The commandant of the place was Arnold de Groenevelt, a Dutch blue blood of ancient lineage and approved valour.","The commandant of the place was Arnold de Groenevelt, a Dutch azure lifeblood of ancient lineage and approved valour.",None,"The commandant of the place was Arnold de Groenevelt, a Dutch noble of ancient lineage and approved valour.","The commandant of the place was Arnold de Groenevelt, a Dutch azure lifeblood of ancient lineage and approved valour.",Parma's demonstrations against Sluys had commenced in the early days of June.,None,0,"['commandant', 'place', 'arnold', 'de', 'groenevelt', 'dutch', 'blue', 'blood', 'ancient', 'lineage', 'approved', 'valour']",0.876709148
736786,closed book,None,EN,A closed book that has passed undiscovered with the coming of telegraphs and telephones that do it for pennies and twopences.,A shut book that has passed undiscovered with the coming of telegraphs and telephones that do it for pennies and twopences.,None,A mystery that has passed undiscovered with the coming of telegraphs and telephones that do it for pennies and twopences.,A shut book that has passed undiscovered with the coming of telegraphs and telephones that do it for pennies and twopences.,None,None,0,"['closed', 'book', 'passed', 'undiscovered', 'coming', 'telegraph', 'telephone', 'penny', 'twopence']",0.955097148
438548,closed book,None,EN,There below her was this unsolved closed book sitting in the sun beside the man whose life it had rent asunder from its mother's twenty years ago.,There below her was this unsolved shut book sitting in the sun beside the man whose life it had rent asunder from its mother's twenty years ago.,None,There below her was this unsolved mystery sitting in the sun beside the man whose life it had rent asunder from its mother's twenty years ago.,There below her was this unsolved shut book sitting in the sun beside the man whose life it had rent asunder from its mother's twenty years ago.,So she thought and turned and looked down on the beach.,And as Rosalind looked at her she saw her capture and detain his hat.,0,"['unsolved', 'closed', 'book', 'sitting', 'sun', 'beside', 'man', 'whose', 'life', 'rent', 'asunder', 'mother', 'twenty', 'year', 'ago']",0.887470932
275477,blue blood,None,EN,"Even Snoggin, the turnkey appointed to sit with the Prisoner, was affected by his noble and appropriate language, and also burst into tears.","Even Snoggin, the turnkey appointed to sit with the Prisoner, was affected by his blue blood and appropriate language, and also burst into tears.",1,empty,empty,Barnwell's chains rattled as the confiding girl clung to him.,"""You weep, my Snoggin,"" the Boy said; ""and why?",0,"['even', 'snoggin', 'turnkey', 'appointed', 'sit', 'prisoner', 'affected', 'noble', 'appropriate', 'language', 'also', 'burst', 'tear']",0.801126854
809603,closed book,None,EN,I was determined to pluck the heart out of this mystery if it were in power of mortal man to do so.,I was determined to pluck the heart out of this closed book if it were in power of mortal man to do so.,1,empty,empty,But insoluble it should not remain.,"I would spare no effort, no trouble, no expense.",0,"['determined', 'pluck', 'heart', 'mystery', 'power', 'mortal', 'man']",0.943951302
672833,front runner,None,EN,"*""A Select Collection of Favourite Scottish Ballads.""","*""A Select Collection of Favourite Scottish Ballads.""",1,empty,empty,"See ""Northern Garlands,"" p. xix.","""Pieces of Ancient Popular Poetry: From Authentic Manuscripts and Old Printed Copies.",0,"['select', 'collection', 'favourite', 'scottish', 'ballad']",0.641954581
317081,cloud nine,None,EN,"As he spoke his father suddenly disappeared, and very soon an ecstatic clucking filled the air.","As he spoke his father suddenly disappeared, and very soon an cloud nine clucking filled the air.",1,empty,empty,None,He was with his chickens.,0,"['spoke', 'father', 'suddenly', 'disappeared', 'soon', 'ecstatic', 'clucking', 'filled', 'air']",0.895298277
1054650,head hunter,None,EN,"Barry and the young head hunter had not been skilled enough in woodcraft to make a detour, as any old trapper would have done.","Barry and the young brain hunter had not been skilled enough in woodcraft to make a detour, as any old trapper would have done.",None,"Barry and the young hunter had not been skilled enough in woodcraft to make a detour, as any old trapper would have done.","Barry and the young brain hunter had not been skilled enough in woodcraft to make a detour, as any old trapper would have done.","He had noted the general direction in which the trail ran, and it would be easier for him to follow it now.","Bending over his horse’s neck, the Starved Wolf gave the animal a kick that sent him forward, and then the trailing began.",0,"['barry', 'young', 'head', 'hunter', 'skilled', 'enough', 'woodcraft', 'make', 'detour', 'old', 'trapper', 'would', 'done']",0.822096077
